718,0.356957753,0.315386942,0.32765494
719,0.355516113,0.31645531,0.328028189
720,0.354131597,0.31748501,0.328382979
721,0.352812618,0.318468979,0.328717962
722,0.351570768,0.319398013,0.329030748
723,0.350406979,0.320271228,0.329321289
724,0.349323662,0.321086112,0.329589688
725,0.348325472,0.321838652,0.329835302
726,0.347409954,0.322530303,0.330059134
727,0.346551839,0.323179779,0.330267733
728,0.345725464,0.323806293,0.330467552
729,0.344911242,0.324424633,0.330663386
730,0.344094923,0.325045636,0.330858646
731,0.343272618,0.325672286,0.331054236
732,0.342464634,0.3262891,0.33124533
733,0.341691658,0.326880178,0.331427142
734,0.340978992,0.327423295,0.331596595
735,0.340308547,0.327940178,0.331750051
736,0.339714434,0.328396404,0.331887825
737,0.33917802,0.328808778,0.332011742
738,0.338688989,0.329185096,0.332124323
739,0.338238794,0.329531831,0.332227637
740,0.337820387,0.329854341,0.332323372
741,0.337428359,0.330156739,0.332412822
742,0.337059594,0.330441382,0.332496738
743,0.336711799,0.330710003,0.332575678
744,0.336393489,0.330953531,0.332650189
745,0.336071727,0.33120476,0.332720407
746,0.335778962,0.33143121,0.332786352
747,0.335514753,0.33163564,0.332845711
748,0.335288429,0.331810798,0.332896429
749,0.335106401,0.331951692,0.332937122
750,0.33498283,0.332045015,0.332966982
751,0.334886227,0.332122139,0.332986177
752,0.334833533,0.332162955,0.332997868
753,0.334800886,0.332188263,0.333005085
754,0.33477741,0.332206475,0.333010258
755,0.334754649,0.332224131,0.333015273
756,0.334726748,0.332245757,0.333021433
757,0.334691499,0.332273057,0.333029228
758,0.334647849,0.332306842,0.333038891
759,0.334595165,0.332347599,0.333050556
760,0.334533171,0.332395532,0.333064279
761,0.334462673,0.33245001,0.333079869
762,0.334387428,0.33250812,0.333096484
763,0.334321058,0.332557056,0.333113311
764,0.334236779,0.332624322,0.333129635
765,0.334176375,0.332668565,0.333145037
766,0.334102053,0.332728017,0.333159091
767,0.334044269,0.332772398,0.333171644
768,0.334003485,0.332811117,0.333172849
769,0.333960613,0.332834226,0.333191778
770,0.333915928,0.332870663,0.333199257
